saos_id|date|court|case_number|type|saos_url
536123|2025-03-25|SO|II Ca 392/24|Wyrok|https://www.saos.org.pl/judgments/536123
522431|2025-01-24|SO|VI C 1045/24|Zarządzenie|https://www.saos.org.pl/judgments/522431
493355|2023-09-13|SO|I ACa 1119/22|Wyrok|https://www.saos.org.pl/judgments/493355
541825|2022-06-09|SO|I ACa 958/21|Wyrok|https://www.saos.org.pl/judgments/541825
469070|2022-03-28|SO|V ACa 467/21|Wyrok|https://www.saos.org.pl/judgments/469070
425458|2020-10-29|SO|I ACa 812/18|Wyrok|https://www.saos.org.pl/judgments/425458
538590|2019-01-08|SO|II AKz 1030/18|Postanowienie|https://www.saos.org.pl/judgments/538590
424656|2018-09-04|SO|II AKz 645/18|Postanowienie|https://www.saos.org.pl/judgments/424656
257067|2016-08-30|SO|I C 323/16|Wyrok|https://www.saos.org.pl/judgments/257067
157848|2015-05-08|SO|I C 379/15|Wyrok|https://www.saos.org.pl/judgments/157848
99452|2012-10-24|SN|III CSK 18/12|Wyrok|https://www.saos.org.pl/judgments/99452
128111|2011-11-04|SO|V Ca 2194/11|Wyrok|https://www.saos.org.pl/judgments/128111
