saos_id|date|court|case_number|type|saos_url
535640|2025-08-26|SO|II Ca 934/25|Wyrok|https://www.saos.org.pl/judgments/535640
535663|2025-06-17|SO|I ACa 435/23|Wyrok|https://www.saos.org.pl/judgments/535663
536583|2025-03-18|SO|VIII C 1615/24|Wyrok|https://www.saos.org.pl/judgments/536583
536907|2025-01-29|SO|I ACa 683/23|Wyrok|https://www.saos.org.pl/judgments/536907
525103|2025-01-29|SO|I C 1749/23|Wyrok|https://www.saos.org.pl/judgments/525103
520764|2024-12-19|SO|V ACa 2610/23|Wyrok|https://www.saos.org.pl/judgments/520764
528532|2024-08-06|SO|I ACa 980/22|Wyrok|https://www.saos.org.pl/judgments/528532
528763|2024-07-09|SO|I ACa 1105/22|Wyrok|https://www.saos.org.pl/judgments/528763
494655|2024-06-14|SO|I ACa 850/22|Wyrok|https://www.saos.org.pl/judgments/494655
494952|2024-04-18|SO|I AGa 205/22|Wyrok|https://www.saos.org.pl/judgments/494952
514373|2024-03-14|SO|X C 1252/23|Wyrok|https://www.saos.org.pl/judgments/514373
515757|2024-01-17|SO|I ACa 753/22|Wyrok|https://www.saos.org.pl/judgments/515757
517185|2024-01-10|SO|I ACa 463/22|Wyrok|https://www.saos.org.pl/judgments/517185
494438|2023-12-12|SO|I ACa 655/22|Wyrok|https://www.saos.org.pl/judgments/494438
497158|2023-11-29|SO|I C 260/22|Wyrok|https://www.saos.org.pl/judgments/497158
494252|2023-11-29|SO|I ACa 505/22|Wyrok|https://www.saos.org.pl/judgments/494252
497795|2023-10-24|SO|I C 359/22|Uzasadnienie|https://www.saos.org.pl/judgments/497795
501842|2023-10-17|SO|II Ca 2338/22|Wyrok|https://www.saos.org.pl/judgments/501842
506365|2023-10-12|SO|III Ca 2542/22|Uzasadnienie|https://www.saos.org.pl/judgments/506365
499417|2023-08-25|SO|I C 813/20|Wyrok|https://www.saos.org.pl/judgments/499417
514952|2023-07-13|SO|XV Ca 938/23|Wyrok|https://www.saos.org.pl/judgments/514952
493230|2023-06-30|SO|I C 461/21|Wyrok|https://www.saos.org.pl/judgments/493230
516377|2023-06-20|SO|I ACa 1459/22|Wyrok|https://www.saos.org.pl/judgments/516377
490437|2023-06-05|SO|I ACa 464/22|Wyrok|https://www.saos.org.pl/judgments/490437
492268|2023-06-02|SO|I C 375/22|Wyrok|https://www.saos.org.pl/judgments/492268
499550|2023-05-10|SO|I C 872/22|Wyrok|https://www.saos.org.pl/judgments/499550
492196|2023-04-04|SO|I ACa 179/22|Wyrok|https://www.saos.org.pl/judgments/492196
493044|2023-03-29|SO|I C 564/22|Wyrok|https://www.saos.org.pl/judgments/493044
543847|2023-03-14|SO|I ACa 1154/21|Wyrok|https://www.saos.org.pl/judgments/543847
486419|2023-02-27|SO|I ACa 821/21|Wyrok|https://www.saos.org.pl/judgments/486419
493266|2023-02-15|SO|I ACa 1015/22|Wyrok|https://www.saos.org.pl/judgments/493266
492546|2023-02-02|SO|V ACa 260/22|Wyrok|https://www.saos.org.pl/judgments/492546
482496|2022-12-30|SO|XV Ca 1447/22|Wyrok|https://www.saos.org.pl/judgments/482496
492219|2022-12-22|SO|I ACa 563/21|Wyrok|https://www.saos.org.pl/judgments/492219
520010|2022-12-21|SO|I ACa 1012/21|Wyrok|https://www.saos.org.pl/judgments/520010
481768|2022-12-21|SO|V ACa 243/22|Wyrok|https://www.saos.org.pl/judgments/481768
481394|2022-12-19|SO|I C 310/22|Wyrok|https://www.saos.org.pl/judgments/481394
514930|2022-12-16|SO|XV Ca 1691/22|Wyrok|https://www.saos.org.pl/judgments/514930
481168|2022-12-07|SO|I ACa 767/21|Wyrok|https://www.saos.org.pl/judgments/481168
482031|2022-11-16|SO|V ACa 202/22|Wyrok|https://www.saos.org.pl/judgments/482031
480478|2022-11-16|SO|V ACa 293/22|Wyrok|https://www.saos.org.pl/judgments/480478
480035|2022-11-16|SO|V ACa 181/22|Wyrok|https://www.saos.org.pl/judgments/480035
493376|2022-11-14|SO|I ACa 1134/21|Wyrok|https://www.saos.org.pl/judgments/493376
483939|2022-09-30|SO|I ACa 674/21|Wyrok|https://www.saos.org.pl/judgments/483939
474691|2022-09-27|SO|I C 265/22|Wyrok|https://www.saos.org.pl/judgments/474691
478481|2022-09-26|SO|XXV C 598/22|Wyrok|https://www.saos.org.pl/judgments/478481
516426|2022-09-22|SO|I ACa 441/22|Wyrok|https://www.saos.org.pl/judgments/516426
474916|2022-09-16|SO|I ACa 387/22|Wyrok|https://www.saos.org.pl/judgments/474916
478856|2022-09-12|SO|I C 346/21|Wyrok|https://www.saos.org.pl/judgments/478856
473019|2022-08-25|SO|V ACa 439/20|Wyrok|https://www.saos.org.pl/judgments/473019
