saos_id|date|court|case_number|type|saos_url
529309|2025-05-19|SO|XVII Amz 26/25|Postanowienie|https://www.saos.org.pl/judgments/529309
526481|2023-09-06|SO|VI U 609/23|Wyrok|https://www.saos.org.pl/judgments/526481
515028|2023-06-21|SO|XVII AmA 82/21|Wyrok|https://www.saos.org.pl/judgments/515028
483252|2023-02-13|SO|VIII U 2738/21|Uzasadnienie|https://www.saos.org.pl/judgments/483252
407847|2020-02-18|SO|XVII AmA 50/16|Uzasadnienie|https://www.saos.org.pl/judgments/407847
391615|2019-05-27|SO|XVII AmE 119/17|Wyrok|https://www.saos.org.pl/judgments/391615
374049|2019-01-18|SO|I ACa 1652/17|Wyrok|https://www.saos.org.pl/judgments/374049
343328|2018-02-21|SO|III AUa 1163/17|Wyrok|https://www.saos.org.pl/judgments/343328
366349|2017-11-29|SO|I C 403/17|Wyrok|https://www.saos.org.pl/judgments/366349
296086|2017-07-14|SO|I C 1132/12|Wyrok|https://www.saos.org.pl/judgments/296086
276302|2017-02-21|SO|III AUa 409/16|Wyrok|https://www.saos.org.pl/judgments/276302
278999|2017-01-11|SO|III AUa 1390/16|Wyrok|https://www.saos.org.pl/judgments/278999
227068|2016-05-09|SO|I C 1088/15|Wyrok|https://www.saos.org.pl/judgments/227068
127525|2014-12-18|SO|XII C 713/14|Wyrok|https://www.saos.org.pl/judgments/127525
57186|2014-07-04|SO|III AUa 2029/13|Wyrok|https://www.saos.org.pl/judgments/57186
