saos_id|date|court|case_number|type|score|saos_url
111585|2013-06-13|TK|K 17/11|Wyrok|98|https://www.saos.org.pl/judgments/111585
110925|2012-01-11|TK|K 36/09|Wyrok|98|https://www.saos.org.pl/judgments/110925
92078|2010-03-18|SN|II UZP 2/10|Uchwała|89|https://www.saos.org.pl/judgments/92078
91629|2010-01-14|SN|III SZP 3/09|Uchwała|89|https://www.saos.org.pl/judgments/91629
87393|2008-02-19|SN|II UZP 8/07|Uchwała|89|https://www.saos.org.pl/judgments/87393
168852|2015-04-16|SN|III ZS 1/15|Wyrok|78|https://www.saos.org.pl/judgments/168852
101799|2013-05-20|SN|I UK 608/12|Wyrok|78|https://www.saos.org.pl/judgments/101799
81946|2003-04-02|SN|III RN 51/02|Wyrok|78|https://www.saos.org.pl/judgments/81946
76702|1994-11-18|SN|II URN 46/94|Wyrok|78|https://www.saos.org.pl/judgments/76702
244638|2016-02-17|SN|III SZP 6/15|Postanowienie|69|https://www.saos.org.pl/judgments/244638
104937|2014-04-11|SN|V CNP 54/13|Postanowienie|69|https://www.saos.org.pl/judgments/104937
92719|2010-07-27|SN|II CSK 122/10|Postanowienie|69|https://www.saos.org.pl/judgments/92719
91782|2010-02-05|SN|III CSK 195/09|Postanowienie|69|https://www.saos.org.pl/judgments/91782
91714|2010-01-28|SN|I CSK 222/09|Postanowienie|69|https://www.saos.org.pl/judgments/91714
537925|2025-05-22|SO|III AUa 46/24|Wyrok|56|https://www.saos.org.pl/judgments/537925
504937|2024-03-11|SO|III AUa 3621/22|Wyrok|56|https://www.saos.org.pl/judgments/504937
504823|2024-02-07|SO|III AUa 176/23|Wyrok|56|https://www.saos.org.pl/judgments/504823
483715|2023-02-15|SO|I ACa 603/22|Wyrok|56|https://www.saos.org.pl/judgments/483715
481286|2022-10-18|SO|III AUa 233/21|Wyrok|56|https://www.saos.org.pl/judgments/481286
463865|2022-01-20|SO|III AUa 406/21|Wyrok|56|https://www.saos.org.pl/judgments/463865
517152|2021-12-14|SO|III AUa 1673/19|Wyrok|56|https://www.saos.org.pl/judgments/517152
443485|2021-03-25|SO|III AUa 49/21|Wyrok|56|https://www.saos.org.pl/judgments/443485
374536|2019-01-30|SO|III AUa 1271/17|Wyrok|56|https://www.saos.org.pl/judgments/374536
371402|2018-10-23|SO|III AUa 349/17|Wyrok|56|https://www.saos.org.pl/judgments/371402
355223|2018-07-25|SO|III AUa 617/18|Wyrok|56|https://www.saos.org.pl/judgments/355223
342996|2017-10-16|SO|I ACa 210/17|Wyrok|56|https://www.saos.org.pl/judgments/342996
305685|2017-05-31|SO|III AUa 77/17|Wyrok|56|https://www.saos.org.pl/judgments/305685
309749|2017-04-12|SO|III AUa 1119/16|Wyrok|56|https://www.saos.org.pl/judgments/309749
266112|2016-11-15|SO|III AUa 1207/15|Wyrok|56|https://www.saos.org.pl/judgments/266112
262683|2016-11-04|SO|I ACa 1799/15|Wyrok|56|https://www.saos.org.pl/judgments/262683
246720|2016-07-22|SO|III AUa 116/15|Wyrok|56|https://www.saos.org.pl/judgments/246720
246063|2016-06-30|SO|I ACa 287/16|Wyrok|56|https://www.saos.org.pl/judgments/246063
239139|2016-05-13|SO|III AUa 21/16|Wyrok|56|https://www.saos.org.pl/judgments/239139
236510|2016-05-05|SO|III AUa 650/15|Wyrok|56|https://www.saos.org.pl/judgments/236510
219316|2016-01-20|SO|III AUa 775/15|Wyrok|56|https://www.saos.org.pl/judgments/219316
220466|2015-11-20|SO|I ACa 689/14|Wyrok|56|https://www.saos.org.pl/judgments/220466
181196|2015-09-16|SO|I ACa 2010/14|Wyrok|56|https://www.saos.org.pl/judgments/181196
184448|2015-09-08|SO|III AUa 472/15|Wyrok|56|https://www.saos.org.pl/judgments/184448
180651|2015-07-07|SO|III AUa 1296/14|Wyrok|56|https://www.saos.org.pl/judgments/180651
170496|2015-06-10|SO|III AUa 53/15|Wyrok|56|https://www.saos.org.pl/judgments/170496
481952|2015-06-02|SO|I ACa 49/15|Wyrok|56|https://www.saos.org.pl/judgments/481952
184097|2015-04-15|SO|III AUa 1118/14|Wyrok|56|https://www.saos.org.pl/judgments/184097
171987|2014-08-08|SO|III AUa 1879/12|Wyrok|56|https://www.saos.org.pl/judgments/171987
45469|2014-03-05|SO|I ACa 1157/13|Wyrok|56|https://www.saos.org.pl/judgments/45469
43522|2014-02-26|SO|III AUa 384/13|Wyrok|56|https://www.saos.org.pl/judgments/43522
34134|2013-12-11|SO|V ACa 677/13|Wyrok|56|https://www.saos.org.pl/judgments/34134
21282|2013-08-28|SO|I ACa 279/13|Wyrok|56|https://www.saos.org.pl/judgments/21282
19359|2013-07-16|SO|III AUa 9/13|Wyrok|56|https://www.saos.org.pl/judgments/19359
31465|2013-07-05|SO|I ACa 686/13|Wyrok|56|https://www.saos.org.pl/judgments/31465
10089|2013-05-08|SO|III AUa 222/13|Wyrok|56|https://www.saos.org.pl/judgments/10089
13125|2013-04-30|SO|III AUa 61/13|Wyrok|56|https://www.saos.org.pl/judgments/13125
11388|2013-04-16|SO|III AUa 1599/12|Wyrok|56|https://www.saos.org.pl/judgments/11388
9668|2013-01-17|SO|III AUa 662/12|Wyrok|56|https://www.saos.org.pl/judgments/9668
3622|2013-01-10|SO|III AUa 910/12|Wyrok|56|https://www.saos.org.pl/judgments/3622
5165|2012-12-12|SO|III AUa 701/12|Wyrok|56|https://www.saos.org.pl/judgments/5165
2835|2012-12-04|SO|III AUa 842/12|Wyrok|56|https://www.saos.org.pl/judgments/2835
2467|2012-11-08|SO|III AUa 602/12|Wyrok|56|https://www.saos.org.pl/judgments/2467
2330|2012-10-09|SO|III AUa 1641/11|Wyrok|56|https://www.saos.org.pl/judgments/2330
1696|2012-06-06|SO|III AUa 364/12|Wyrok|56|https://www.saos.org.pl/judgments/1696
1664|2012-04-24|SO|III AUa 168/12|Wyrok|56|https://www.saos.org.pl/judgments/1664
1521|2012-04-24|SO|III AUa 74/12|Wyrok|56|https://www.saos.org.pl/judgments/1521
1680|2012-03-01|SO|III AUa 1778/11|Wyrok|56|https://www.saos.org.pl/judgments/1680
35911|2013-03-07|SO|I ACz 272/13|Postanowienie|47|https://www.saos.org.pl/judgments/35911
302315|2017-06-21|KIO|KIO 1087/17|Wyrok|44|https://www.saos.org.pl/judgments/302315
201902|2015-09-07|KIO|KIO 1860/15|Wyrok|44|https://www.saos.org.pl/judgments/201902
160642|2015-01-13|KIO|KIO 2646/14|Wyrok|44|https://www.saos.org.pl/judgments/160642
117151|2010-11-25|KIO|KIO 2485/10|Wyrok|44|https://www.saos.org.pl/judgments/117151
115599|2010-04-16|KIO|KIO/UZP 410/10|Wyrok|44|https://www.saos.org.pl/judgments/115599
114808|2009-11-20|KIO|KIO/UZP 1430/09|Wyrok|44|https://www.saos.org.pl/judgments/114808
114475|2009-08-24|KIO|KIO/UZP 1031/09|Wyrok|44|https://www.saos.org.pl/judgments/114475
504883|2024-06-10|SO|III AUa 277/23|Uzasadnienie|42|https://www.saos.org.pl/judgments/504883
523113|2020-09-24|SO|III AUa 213/17|Uzasadnienie|42|https://www.saos.org.pl/judgments/523113
533200|2025-06-27|SO|VII U 1250/22|Wyrok|40|https://www.saos.org.pl/judgments/533200
533209|2025-06-16|SO|VII U 509/24|Wyrok|40|https://www.saos.org.pl/judgments/533209
533196|2025-06-16|SO|VII U 1005/24|Wyrok|40|https://www.saos.org.pl/judgments/533196
511974|2024-01-19|SO|VII U 1378/23|Wyrok|40|https://www.saos.org.pl/judgments/511974
512199|2023-10-31|SO|VII U 756/23|Wyrok|40|https://www.saos.org.pl/judgments/512199
512208|2023-07-17|SO|VII U 789/23|Wyrok|40|https://www.saos.org.pl/judgments/512208
511944|2023-07-03|SO|VII U 1302/22|Wyrok|40|https://www.saos.org.pl/judgments/511944
479670|2022-11-30|SO|VII Pa 55/22|Wyrok|40|https://www.saos.org.pl/judgments/479670
455755|2021-10-04|SO|VII U 1105/20|Wyrok|40|https://www.saos.org.pl/judgments/455755
448267|2021-07-08|SO|VII U 1592/20|Wyrok|40|https://www.saos.org.pl/judgments/448267
450355|2021-04-12|SO|VII U 4600/19|Wyrok|40|https://www.saos.org.pl/judgments/450355
418618|2020-02-26|SO|V U 1179/19|Wyrok|40|https://www.saos.org.pl/judgments/418618
404898|2019-12-12|SO|II Ca 1231/18|Wyrok|40|https://www.saos.org.pl/judgments/404898
398261|2019-11-06|SO|I C 479/19|Wyrok|40|https://www.saos.org.pl/judgments/398261
373891|2019-01-08|SO|V U 384/18|Wyrok|40|https://www.saos.org.pl/judgments/373891
376001|2018-06-21|SO|VII U 420/18|Wyrok|40|https://www.saos.org.pl/judgments/376001
375914|2018-06-18|SO|VII U 1615/17|Wyrok|40|https://www.saos.org.pl/judgments/375914
376046|2018-06-15|SO|VII U 614/17|Wyrok|40|https://www.saos.org.pl/judgments/376046
361735|2018-02-13|SO|VII U 567/17|Wyrok|40|https://www.saos.org.pl/judgments/361735
333604|2018-02-01|SO|VII U 410/17|Wyrok|40|https://www.saos.org.pl/judgments/333604
276175|2017-02-01|SO|II Ca 1136/16|Wyrok|40|https://www.saos.org.pl/judgments/276175
211165|2015-01-23|SO|VII U 2137/14|Wyrok|40|https://www.saos.org.pl/judgments/211165
27084|2013-06-04|SO|VII U 1863/12|Wyrok|40|https://www.saos.org.pl/judgments/27084
5291|2012-12-12|SO|V U 1566/12|Wyrok|40|https://www.saos.org.pl/judgments/5291
428235|2020-09-10|SO|IV U 1478/19|Postanowienie|31|https://www.saos.org.pl/judgments/428235
403943|2019-12-03|SO|VI P 469/18|Postanowienie|31|https://www.saos.org.pl/judgments/403943
