saos_id|date|court|case_number|type|score|saos_url
206810|2015-10-13|TK|SK 63/12|Wyrok|98|https://www.saos.org.pl/judgments/206810
160144|2014-05-07|TK|K 43/12|Wyrok|98|https://www.saos.org.pl/judgments/160144
111595|2013-11-07|TK|K 31/12|Wyrok|98|https://www.saos.org.pl/judgments/111595
110319|2011-05-12|TK|P 38/08|Wyrok|98|https://www.saos.org.pl/judgments/110319
109733|2010-01-12|TK|SK 2/09|Wyrok|98|https://www.saos.org.pl/judgments/109733
108144|2007-10-24|TK|SK 7/06|Wyrok|98|https://www.saos.org.pl/judgments/108144
106323|2003-05-27|TK|K 11/03|Wyrok|98|https://www.saos.org.pl/judgments/106323
106338|2003-02-26|TK|K 30/02|Wyrok|98|https://www.saos.org.pl/judgments/106338
243783|2015-11-04|SN|III SW 89/15|Uchwała|96|https://www.saos.org.pl/judgments/243783
82104|2003-07-04|SN|III SW 124/03|Uchwała|89|https://www.saos.org.pl/judgments/82104
107049|2004-05-18|TK|Ts 182/03|Postanowienie|80|https://www.saos.org.pl/judgments/107049
107045|2004-05-18|TK|Ts 178/03|Postanowienie|80|https://www.saos.org.pl/judgments/107045
107120|2004-04-14|TK|Tw 34/03|Postanowienie|80|https://www.saos.org.pl/judgments/107120
107133|2004-03-29|TK|Tw 43/03|Postanowienie|80|https://www.saos.org.pl/judgments/107133
107048|2004-01-12|TK|Ts 182/03|Postanowienie|80|https://www.saos.org.pl/judgments/107048
243479|2015-10-08|SN|III SW 85/15|Postanowienie|69|https://www.saos.org.pl/judgments/243479
243478|2015-10-08|SN|III SW 84/15|Postanowienie|69|https://www.saos.org.pl/judgments/243478
82010|2003-05-12|SN|III SW 26/03|Postanowienie|69|https://www.saos.org.pl/judgments/82010
81994|2003-05-07|SN|III SW 11/03|Postanowienie|69|https://www.saos.org.pl/judgments/81994
81993|2003-05-07|SN|III SW 10/03|Postanowienie|69|https://www.saos.org.pl/judgments/81993
373633|2018-11-27|SO|V ACa 720/17|Wyrok|56|https://www.saos.org.pl/judgments/373633
