saos_id|date|court|case_number|type|score|saos_url
107232|2005-06-21|TK|P 25/02|Wyrok|98|https://www.saos.org.pl/judgments/107232
100384|2013-01-17|SN|III CZP 57/12|Uchwała|96|https://www.saos.org.pl/judgments/100384
100209|2012-12-21|SN|IV CSK 157/12|Wyrok|78|https://www.saos.org.pl/judgments/100209
98948|2012-09-05|SN|IV CSK 137/12|Wyrok|78|https://www.saos.org.pl/judgments/98948
92205|2010-05-14|SN|II CSK 505/09|Wyrok|78|https://www.saos.org.pl/judgments/92205
92189|2010-05-07|SN|III CSK 246/09|Wyrok|78|https://www.saos.org.pl/judgments/92189
89320|2008-12-03|SN|V CSK 283/08|Wyrok|78|https://www.saos.org.pl/judgments/89320
164135|2006-03-23|SN|II CSK 76/05|Wyrok|78|https://www.saos.org.pl/judgments/164135
102358|2013-07-05|SN|IV CZ 64/13|Postanowienie|69|https://www.saos.org.pl/judgments/102358
84997|2007-01-18|SN|I CZ 104/06|Postanowienie|69|https://www.saos.org.pl/judgments/84997
494875|2022-06-21|SO|I AGa 121/21|Wyrok|56|https://www.saos.org.pl/judgments/494875
361625|2018-04-24|SO|I AGa 105/18|Wyrok|56|https://www.saos.org.pl/judgments/361625
314160|2017-07-13|SO|I ACa 756/16|Wyrok|56|https://www.saos.org.pl/judgments/314160
299167|2017-05-17|SO|I ACa 320/16|Wyrok|56|https://www.saos.org.pl/judgments/299167
273573|2017-01-11|SO|I ACa 853/16|Wyrok|56|https://www.saos.org.pl/judgments/273573
181122|2015-05-20|SO|I ACa 12/15|Wyrok|56|https://www.saos.org.pl/judgments/181122
158160|2015-05-13|SO|III AUa 2108/14|Wyrok|56|https://www.saos.org.pl/judgments/158160
150582|2014-12-17|SO|I ACa 267/14|Wyrok|56|https://www.saos.org.pl/judgments/150582
126889|2014-09-03|SO|I ACa 766/14|Wyrok|56|https://www.saos.org.pl/judgments/126889
70969|2014-03-26|SO|I ACa 102/14|Wyrok|56|https://www.saos.org.pl/judgments/70969
35846|2013-12-04|SO|VI ACa 290/13|Wyrok|56|https://www.saos.org.pl/judgments/35846
43305|2013-11-22|SO|I ACa 86/13|Wyrok|56|https://www.saos.org.pl/judgments/43305
37958|2013-10-31|SO|I ACa 497/13|Wyrok|56|https://www.saos.org.pl/judgments/37958
43747|2013-05-28|SO|I ACa 438/13|Wyrok|56|https://www.saos.org.pl/judgments/43747
3246|2012-12-03|SO|V ACa 702/12|Wyrok|56|https://www.saos.org.pl/judgments/3246
1246|2012-09-07|SO|I ACa 308/12|Wyrok|56|https://www.saos.org.pl/judgments/1246
305|2005-02-04|SO|I ACa 1433/04|Wyrok|56|https://www.saos.org.pl/judgments/305
527803|2021-10-21|SO|I ACz 295/21|Postanowienie|47|https://www.saos.org.pl/judgments/527803
494847|2021-03-11|SO|I ACz 55/21|Postanowienie|47|https://www.saos.org.pl/judgments/494847
115245|2010-01-29|KIO|KIO/UZP 1929/09|Wyrok|44|https://www.saos.org.pl/judgments/115245
461817|2020-03-11|SO|III AUa 2010/18|Uzasadnienie|42|https://www.saos.org.pl/judgments/461817
415572|2020-06-30|SO|IX GC 1166/13|Wyrok|40|https://www.saos.org.pl/judgments/415572
261560|2016-11-29|SO|VI GC 280/16|Wyrok|40|https://www.saos.org.pl/judgments/261560
218655|2015-03-11|SO|IX GC 751/14|Wyrok|40|https://www.saos.org.pl/judgments/218655
72811|2013-12-19|SO|XII C 366/13|Wyrok|40|https://www.saos.org.pl/judgments/72811
30473|2013-09-30|SO|VI GC 117/13|Wyrok|40|https://www.saos.org.pl/judgments/30473
420864|2020-01-27|SO|III Ca 1733/19|Uzasadnienie|27|https://www.saos.org.pl/judgments/420864
380974|2019-02-08|SO|X GC 857/15|Uzasadnienie|27|https://www.saos.org.pl/judgments/380974
317852|2017-12-04|SO|X GC 780/14|Uzasadnienie|27|https://www.saos.org.pl/judgments/317852
290885|2017-06-09|SO|XIII Ga 1275/16|Uzasadnienie|27|https://www.saos.org.pl/judgments/290885
320489|2017-02-21|SO|X GC 636/16|Uzasadnienie|27|https://www.saos.org.pl/judgments/320489
254325|2016-09-30|SO|III Ca 813/16|Uzasadnienie|27|https://www.saos.org.pl/judgments/254325
